work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote,company_location,company_size
2022,SE,FT,Data Engineer,154600,US,1,US,L
2022,SE,FT,Data Engineer,180000,US,1,US,M
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Scientist,176000,US,1,US,M
2022,SE,FT,Data Scientist,144000,US,1,US,M
2022,SE,FT,Data Engineer,200100,US,1,US,M
2022,SE,FT,Data Engineer,160000,US,1,US,M
2022,SE,FT,Data Engineer,175100,US,1,US,M
2022,SE,FT,Data Engineer,140250,US,1,US,M
2022,SE,FT,Data Analyst,116150,US,1,US,M
2022,SE,FT,Data Analyst,99050,US,1,US,M
2022,SE,FT,Data Engineer,145000,US,1,US,M
2022,SE,FT,Data Engineer,130000,US,1,US,M
2022,SE,FT,Data Analyst,112900,US,1,US,M
2022,SE,FT,Data Analyst,90320,US,1,US,M
2022,SE,FT,Machine Learning Engineer,214000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,192600,US,1,US,M
2022,SE,FT,Data Architect,266400,US,1,US,M
2022,SE,FT,Data Architect,213120,US,1,US,M
2022,SE,FT,Data Engineer,155000,US,1,US,M
2022,SE,FT,Data Engineer,115000,US,1,US,M
2022,SE,FT,Data Analyst,115934,US,1,US,M
2022,SE,FT,Data Analyst,81666,US,1,US,M
2022,SE,FT,Data Engineer,130000,US,1,US,M
2022,SE,FT,Data Engineer,110500,US,1,US,M
2022,SE,FT,Data Analyst,80000,US,1,US,M
2022,SE,FT,Data Analyst,60000,US,1,US,M
2022,SE,FT,Data Architect,192564,US,1,US,M
2022,SE,FT,Data Architect,144854,US,1,US,M
2022,SE,FT,Data Scientist,230000,US,1,US,M
2022,SE,FT,Data Scientist,150000,US,1,US,M
2022,SE,FT,Data Analytics Manager,150260,US,1,US,M
2022,SE,FT,Data Analytics Manager,109280,US,1,US,M
2022,SE,FT,Data Analyst,170000,US,1,US,M
2022,SE,FT,Data Analyst,150000,US,1,US,M
2022,MI,FT,Data Scientist,160000,US,1,US,M
2022,MI,FT,Data Scientist,130000,US,1,US,M
2022,SE,FT,Data Engineer,154000,US,1,US,M
2022,SE,FT,Data Engineer,126000,US,1,US,M
2022,SE,FT,Data Scientist,210000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Scientist,210000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Scientist,210000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Analyst,100000,US,1,US,M
2022,SE,FT,Data Analyst,69000,US,1,US,M
2022,SE,FT,Data Scientist,210000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Data Analyst,150075,US,1,US,M
2022,SE,FT,Data Analyst,110925,US,1,US,M
2022,SE,FT,Data Engineer,100000,US,1,US,M
2022,SE,FT,Data Engineer,25000,US,1,US,M
2022,SE,FT,Data Analyst,126500,US,1,US,M
2022,SE,FT,Data Analyst,106260,US,1,US,M
2022,SE,FT,Data Engineer,220110,US,1,US,M
2022,SE,FT,Data Engineer,160080,US,1,US,M
2022,SE,FT,Data Analyst,105000,US,1,US,M
2022,SE,FT,Data Analyst,100000,US,1,US,M
2022,SE,FT,Data Analyst,170000,US,1,US,M
2022,SE,FT,Data Analyst,135000,US,1,US,M
2022,SE,FT,Data Scientist,230000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,MI,FT,Data Analyst,135000,US,1,US,M
2022,MI,FT,Data Analyst,50000,US,1,US,M
2022,SE,FT,Data Scientist,220000,US,1,US,M
2022,SE,FT,Data Scientist,140000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,220000,US,1,US,M
2022,SE,FT,Machine Learning Engineer,120000,US,1,US,M
2022,MI,FT,Data Scientist,200000,US,1,US,M
2022,MI,FT,Data Scientist,120000,US,1,US,M
2022,EX,FT,Data Engineer,324000,US,1,US,M
2022,EX,FT,Data Engineer,216000,US,1,US,M
2022,SE,FT,Data Engineer,210000,US,1,US,M
2022,SE,FT,Data Engineer,100000,US,1,US,M
2022,SE,FT,Data Scientist,185100,US,1,US,M
2022,SE,FT,Data Scientist,104890,US,1,US,M
2022,SE,FT,Data Engineer,105000,US,1,US,M
2022,SE,FT,Data Engineer,80000,US,1,US,M
2022,MI,FT,Machine Learning Engineer,120000,US,1,US,S
2022,MI,FT,Applied Machine Learning Scientist,75000,BO,1,US,L
2022,MI,FT,Applied Data Scientist,157000,US,1,US,L
2022,EN,FT,Data Engineer,65000,US,1,US,S
2022,SE,FT,Head of Data,200000,MY,1,US,M
2022,MI,FT,Data Scientist,78000,US,1,US,M
2022,SE,FT,Data Engineer,135000,US,1,US,M
2022,SE,FT,Data Engineer,115000,US,1,US,M
2022,SE,FT,Data Scientist,165000,US,1,US,M
2022,SE,FT,Data Scientist,100000,BR,1,US,M
2022,SE,FT,Data Science Manager,152500,US,1,US,M
2022,EN,FT,Research Scientist,120000,US,1,US,L
2022,MI,FT,Data Scientist,135000,US,1,US,L
2022,SE,FT,Data Analytics Lead,405000,US,1,US,L
2022,SE,FT,Applied Data Scientist,380000,US,1,US,L
2022,SE,FT,Applied Data Scientist,177000,US,1,US,L
2022,MI,FT,Data Scientist,48000,RU,1,US,S
2022,EN,FT,Data Engineer,120000,US,1,US,M
2023,MI,FT,Machine Learning Engineer,50000,AM,0,AM,S
2023,EN,FT,AI Programmer,70000,IN,0,AU,L
2023,EN,FT,Data Scientist,19522,BR,1,BR,L
2023,EN,FT,Data Analyst,40663,CA,0,CA,L
2023,SE,FT,Data Scientist,219000,CA,0,CA,M
2023,SE,FT,Data Scientist,141000,CA,0,CA,M
2023,SE,FT,Data Strategist,90000,CA,0,CA,M
2023,SE,FT,Data Strategist,72000,CA,0,CA,M
2023,SE,FT,Data Scientist,224000,CA,0,CA,M
2023,SE,FT,Data Scientist,176000,CA,0,CA,M
2023,SE,FT,Data Scientist,258000,CA,0,CA,M
2023,SE,FT,Data Scientist,190000,CA,0,CA,M
2023,SE,FT,Data Scientist,258000,CA,0,CA,M
2023,SE,FT,Data Scientist,190000,CA,0,CA,M
2023,SE,FT,Research Scientist,248100,CA,0,CA,M
2023,SE,FT,Research Scientist,145900,CA,0,CA,M
2023,SE,FT,Data Scientist,143100,CA,0,CA,M
2023,SE,FT,Data Scientist,113000,CA,0,CA,M
2023,SE,FT,Data Scientist,120000,CA,0,CA,M
2023,SE,FT,Data Scientist,110000,CA,0,CA,M
2023,EN,FT,Data Scientist,51753,CA,1,CA,L
2023,SE,FT,Computer Vision Software Engineer,53654,NL,1,CA,L
2023,SE,FT,Data Scientist,175000,CA,1,CA,M
2023,SE,FT,Data Scientist,120000,CA,1,CA,M
2023,SE,FT,Data Analyst,175000,CA,1,CA,M
2023,SE,FT,Data Analyst,135000,CA,1,CA,M
2023,SE,FT,Machine Learning Engineer,115000,CA,1,CA,M
2023,SE,FT,Machine Learning Engineer,95000,CA,1,CA,M
2023,SE,FT,Data Engineer,160000,CA,1,CA,M
2023,SE,FT,Data Engineer,145000,CA,1,CA,M
2023,SE,FT,ML Engineer,260000,CA,1,CA,M
2023,SE,FT,ML Engineer,110000,CA,1,CA,M
2023,MI,FT,Data Analyst,130000,CA,1,CA,M
2023,MI,FT,Data Analyst,100000,CA,1,CA,M
2023,SE,FT,Machine Learning Engineer,269000,CA,1,CA,M
2023,SE,FT,Machine Learning Engineer,158000,CA,1,CA,M
2023,SE,FT,Data Engineer,153000,CA,1,CA,M
2023,SE,FT,Data Engineer,94000,CA,1,CA,M
2023,SE,FT,Data Analyst,54685,CF,1,CF,M
2023,SE,FT,Data Analyst,42533,CF,1,CF,M
2023,SE,FT,Data Manager,65000,CO,0,CO,M
2023,SE,FT,Data Manager,48000,CO,0,CO,M
2023,SE,FT,Deep Learning Researcher,123405,DE,0,DE,L
2023,EN,FT,AI Developer,64385,DE,0,DE,M
2023,SE,FT,Research Engineer,275000,DE,0,DE,M
2023,SE,FT,Research Engineer,174000,DE,0,DE,M
2023,SE,FT,Machine Learning Engineer,275000,DE,0,DE,M
2023,SE,FT,Machine Learning Engineer,174000,DE,0,DE,M
2023,MI,FT,Applied Machine Learning Engineer,69751,IN,1,DE,S
2023,MI,FT,Data Scientist,60093,AT,1,DE,M
2023,EN,FT,AI Developer,214618,DE,1,DE,L
2023,SE,FT,BI Data Analyst,71897,DE,1,DE,M
2023,SE,FT,Research Engineer,107309,DE,1,DE,S
2023,SE,FT,Research Engineer,85847,DE,1,DE,S
2023,EN,FT,Data Engineer,26827,DE,1,DE,L
2023,SE,FT,Data Scientist,48289,ES,0,ES,M
2023,SE,FT,Data Scientist,38631,ES,0,ES,M
2023,SE,FT,Data Scientist,48289,ES,0,ES,M
2023,SE,FT,Data Scientist,38631,ES,0,ES,M
2023,SE,FT,Data Scientist,48289,ES,0,ES,M
2023,SE,FT,Data Scientist,38631,ES,0,ES,M
2023,EN,FT,Business Data Analyst,21461,ES,0,ES,M
2023,MI,FT,Data Scientist,59020,ES,0,ES,M
2023,MI,FT,Data Scientist,48289,ES,0,ES,M
2023,SE,FT,Data Scientist,48289,ES,0,ES,M
2023,SE,FT,Data Scientist,38631,ES,0,ES,M
2023,SE,FT,Data Analyst,51508,ES,0,ES,M
2023,SE,FT,Data Analyst,40777,ES,0,ES,M
2023,SE,FT,Data Analyst,51508,ES,0,ES,M
2023,SE,FT,Data Analyst,40777,ES,0,ES,M
2023,SE,FT,Research Scientist,253750,ES,0,ES,M
2023,SE,FT,Research Scientist,169200,ES,0,ES,M
2023,SE,FT,Research Scientist,253750,ES,0,ES,M
2023,SE,FT,Research Scientist,169200,ES,0,ES,M
2023,SE,FT,Principal Data Scientist,85847,ES,1,ES,L
2023,MI,FT,Big Data Engineer,48289,ES,1,ES,M
2023,SE,FT,Data Analyst,55800,ES,1,ES,M
2023,SE,FT,Data Analyst,51508,ES,1,ES,M
2023,MI,FT,Data Engineer,66531,ES,1,ES,M
2023,MI,FT,Data Engineer,59020,ES,1,ES,M
2023,MI,FT,Data Engineer,95000,ES,1,ES,M
2023,MI,FT,Data Engineer,80000,ES,1,ES,M
2023,MI,FT,AI Developer,75020,FI,0,FI,M
2023,SE,FT,Applied Data Scientist,68318,AU,1,FI,M
2023,SE,FT,Machine Learning Infrastructure Engineer,107309,FR,1,FR,M
2023,SE,FT,Machine Learning Infrastructure Engineer,75116,FR,1,FR,M
2023,MI,FT,Data Analyst,46178,GB,0,GB,M
2023,MI,FT,Data Analyst,42533,GB,0,GB,M
2023,MI,FT,Data Scientist,66837,GB,0,GB,M
2023,MI,FT,Data Scientist,54685,GB,0,GB,M
2023,MI,FT,Research Scientist,195895,GB,0,GB,M
2023,MI,FT,Research Scientist,102772,GB,0,GB,M
2023,MI,FT,Data Analyst,72914,GB,0,GB,M
2023,MI,FT,Data Analyst,54685,GB,0,GB,M
2023,MI,FT,Data Scientist,78990,GB,0,GB,M
2023,MI,FT,Data Scientist,51039,GB,0,GB,M
2023,MI,FT,Data Scientist,85066,GB,0,GB,M
2023,MI,FT,Data Scientist,51039,GB,0,GB,M
2023,MI,FT,Data Scientist,109371,GB,0,GB,M
2023,MI,FT,Data Scientist,72914,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,195652,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,101228,GB,0,GB,M
2023,SE,FT,Data Engineer,136956,GB,0,GB,M
2023,SE,FT,Data Engineer,101228,GB,0,GB,M
2023,MI,FT,Data Analyst,97218,GB,0,GB,M
2023,MI,FT,Data Analyst,48609,GB,0,GB,M
2023,MI,FT,Data Engineer,127599,GB,0,GB,M
2023,MI,FT,Data Engineer,103294,GB,0,GB,M
2023,SE,FT,Data Manager,72946,GB,0,GB,M
2023,SE,FT,Data Manager,54365,GB,0,GB,M
2023,EX,FT,Head of Data Science,160288,GB,0,GB,M
2023,EX,FT,Head of Data Science,127467,GB,0,GB,M
2023,MI,FT,Insight Analyst,51039,GB,0,GB,M
2023,MI,FT,Insight Analyst,42533,GB,0,GB,M
2023,MI,FT,Data Science Lead,72914,GB,0,GB,M
2023,MI,FT,Data Science Lead,60761,GB,0,GB,M
2023,MI,FT,Data Analyst,109371,GB,0,GB,M
2023,MI,FT,Data Analyst,85066,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,121523,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,97218,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,145828,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,121523,GB,0,GB,M
2023,MI,FT,Data Analyst,60761,GB,0,GB,M
2023,MI,FT,Data Analyst,54685,GB,0,GB,M
2023,MI,FT,Data Analyst,78990,GB,0,GB,M
2023,MI,FT,Data Analyst,43809,GB,0,GB,M
2023,MI,FT,Machine Learning Research Engineer,72914,GB,0,GB,L
2023,MI,FT,Machine Learning Engineer,109006,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,67141,GB,0,GB,M
2023,SE,FT,Data Scientist,185000,GB,0,GB,M
2023,SE,FT,Data Scientist,120250,GB,0,GB,M
2023,MI,FT,ETL Engineer,85066,GB,1,GB,M
2023,MI,FT,ETL Engineer,57723,GB,1,GB,M
2023,MI,FT,Data Engineer,85066,GB,1,GB,M
2023,MI,FT,Data Engineer,57723,GB,1,GB,M
2023,MI,FT,Data Analyst,78990,GB,1,GB,M
2023,MI,FT,Data Analyst,43809,GB,1,GB,M
2023,MI,FT,Data Engineer,115447,GB,1,GB,L
2023,MI,FT,Machine Learning Engineer,48609,GB,1,GB,M
2023,SE,FT,Big Data Architect,151902,GB,1,GB,L
2023,MI,FT,Data Engineer,66837,GB,1,GB,M
2023,MI,FT,Data Engineer,63192,GB,1,GB,M
2023,MI,FT,Machine Learning Engineer,75344,GB,1,GB,M
2023,MI,FT,Machine Learning Engineer,63192,GB,1,GB,M
2023,MI,FT,Machine Learning Engineer,58331,GB,1,GB,M
2023,MI,FT,Machine Learning Engineer,46178,GB,1,GB,M
2023,SE,FT,Analytics Engineer,230000,GB,1,GB,M
2023,SE,FT,Analytics Engineer,143200,GB,1,GB,M
2023,SE,FT,Data Architect,138000,GB,1,GB,M
2023,SE,FT,Data Architect,92000,GB,1,GB,M
2023,EN,FT,Research Engineer,120000,GB,1,GB,M
2023,EN,FT,Research Engineer,60000,GB,1,GB,M
2023,EN,FT,Autonomous Vehicle Technician,7000,GH,0,GH,S
2023,MI,FT,Data Scientist,65062,HK,0,HK,L
2023,MI,FT,Data Analyst,109371,HR,0,HR,M
2023,MI,FT,Data Analyst,72914,HR,0,HR,M
2023,MI,FT,Data Scientist,96578,IE,0,IE,M
2023,MI,FT,Data Scientist,80481,IE,0,IE,M
2023,SE,FT,Data Scientist,171250,IE,0,IE,M
2023,SE,FT,Data Scientist,113750,IE,0,IE,M
2023,SE,FT,Data Engineer,101943,IE,1,IE,M
2023,SE,FT,AI Scientist,423834,IL,0,IL,L
2023,EN,FT,Data Scientist,9727,IN,0,IN,L
2023,MI,FT,Applied Data Scientist,20670,IN,1,IN,L
2023,EN,FT,Data Engineer,17022,IN,1,IN,L
2023,MI,FT,Data Scientist,17022,IN,1,IN,L
2023,SE,FT,Data Analyst,15806,IN,1,IN,S
2023,MI,FT,Product Data Analyst,16414,IN,1,IN,L
2023,MI,FT,Applied Data Scientist,80000,KE,1,KE,S
2023,SE,FT,Data Scientist,77262,LV,0,LV,M
2023,SE,FT,Data Scientist,38631,LV,0,LV,M
2023,SE,FT,Machine Learning Engineer,77262,LV,0,LV,M
2023,SE,FT,Machine Learning Engineer,38631,LV,0,LV,M
2023,MI,FT,Data Engineer,72000,MX,1,MX,M
2023,MI,FT,Data Engineer,60000,MX,1,MX,M
2023,SE,FT,Data Science Manager,150000,MX,1,MX,M
2023,SE,FT,Data Science Manager,90000,MX,1,MX,M
2023,MI,FT,Machine Learning Engineer,36000,MX,1,MX,S
2023,EN,FT,Data Quality Analyst,100000,NG,1,NG,L
2023,EN,FT,Compliance Data Analyst,30000,NG,1,NG,L
2023,MI,FT,Machine Learning Engineer,96578,NL,1,NL,L
2023,SE,FT,Data Engineer,69751,PT,0,PT,M
2023,SE,FT,Data Engineer,37558,PT,0,PT,M
2023,SE,FT,Head of Data,75116,PT,1,PT,L
2023,EN,FT,Big Data Engineer,130000,SE,1,SE,S
2023,MI,FT,Software Data Engineer,75020,SG,1,SG,L
2023,MI,FT,Data Engineer,75116,SI,1,SI,M
2023,MI,FT,Data Engineer,48289,SI,1,SI,M
2023,SE,FT,AI Developer,108000,UA,0,UA,M
2023,SE,FT,AI Developer,60000,UA,0,UA,M
2023,SE,FT,Applied Scientist,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,US,0,US,L
2023,SE,FT,Data Scientist,147100,US,0,US,M
2023,SE,FT,Data Scientist,90700,US,0,US,M
2023,EN,FT,Applied Scientist,213660,US,0,US,L
2023,EN,FT,Applied Scientist,130760,US,0,US,L
2023,SE,FT,Data Modeler,147100,US,0,US,M
2023,SE,FT,Data Modeler,90700,US,0,US,M
2023,SE,FT,Data Scientist,170000,US,0,US,M
2023,SE,FT,Data Scientist,150000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,225000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,156400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,130000,US,0,US,M
2023,SE,FT,Data Engineer,253200,US,0,US,M
2023,SE,FT,Data Engineer,90700,US,0,US,M
2023,SE,FT,Computer Vision Engineer,342810,US,0,US,M
2023,SE,FT,Computer Vision Engineer,184590,US,0,US,M
2023,MI,FT,Data Engineer,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,US,0,US,M
2023,MI,FT,Data Analyst,105380,US,0,US,M
2023,MI,FT,Data Analyst,64500,US,0,US,M
2023,EN,FT,Applied Scientist,204620,US,0,US,L
2023,EN,FT,Applied Scientist,110680,US,0,US,L
2023,SE,FT,Data Engineer,270703,US,0,US,M
2023,SE,FT,Data Engineer,221484,US,0,US,M
2023,SE,FT,Research Engineer,189110,US,0,US,M
2023,SE,FT,Research Engineer,139000,US,0,US,M
2023,EX,FT,Data Scientist,258750,US,0,US,M
2023,EX,FT,Data Scientist,185000,US,0,US,M
2023,SE,FT,Data Engineer,238000,US,0,US,M
2023,SE,FT,Data Engineer,176000,US,0,US,M
2023,SE,FT,Applied Scientist,309400,US,0,US,L
2023,SE,FT,Applied Scientist,159100,US,0,US,L
2023,SE,FT,Data Engineer,115000,US,0,US,M
2023,SE,FT,Data Engineer,81500,US,0,US,M
2023,SE,FT,Computer Vision Engineer,280000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,210000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185900,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,129300,US,0,US,M
2023,SE,FT,Data Engineer,185000,US,0,US,M
2023,SE,FT,Data Engineer,140000,US,0,US,M
2023,SE,FT,Data Scientist,105000,US,0,US,M
2023,SE,FT,Data Scientist,70000,US,0,US,M
2023,EN,FT,Machine Learning Engineer,163196,US,0,US,M
2023,EN,FT,Machine Learning Engineer,145885,US,0,US,M
2023,SE,FT,Data Analyst,202800,US,0,US,L
2023,SE,FT,Data Analyst,104300,US,0,US,L
2023,SE,FT,Data Analyst,145000,US,0,US,M
2023,SE,FT,Data Analyst,65000,US,0,US,M
2023,SE,FT,Data Engineer,165000,US,0,US,M
2023,SE,FT,Data Engineer,132300,US,0,US,M
2023,SE,FT,Data Engineer,179170,US,0,US,M
2023,SE,FT,Data Engineer,94300,US,0,US,M
2023,SE,FT,Analytics Engineer,152500,US,0,US,M
2023,SE,FT,Analytics Engineer,116450,US,0,US,M
2023,SE,FT,Data Engineer,247300,US,0,US,M
2023,SE,FT,Data Engineer,133800,US,0,US,M
2023,SE,FT,Research Engineer,203000,US,0,US,M
2023,SE,FT,Research Engineer,133000,US,0,US,M
2023,SE,FT,Data Scientist,150000,US,0,US,M
2023,SE,FT,Data Scientist,120000,US,0,US,M
2023,SE,FT,Analytics Engineer,289800,US,0,US,M
2023,SE,FT,Analytics Engineer,214000,US,0,US,M
2023,SE,FT,Analytics Engineer,179820,US,0,US,M
2023,SE,FT,Analytics Engineer,143860,US,0,US,M
2023,SE,FT,Analytics Engineer,289800,US,0,US,M
2023,SE,FT,Analytics Engineer,214200,US,0,US,M
2023,SE,FT,Data Engineer,185900,US,0,US,M
2023,SE,FT,Data Engineer,129300,US,0,US,M
2023,SE,FT,Data Engineer,252000,US,0,US,M
2023,SE,FT,Data Engineer,129000,US,0,US,M
2023,MI,FT,Data Analytics Manager,155000,US,0,US,M
2023,MI,FT,Data Analytics Manager,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,342300,US,0,US,L
2023,SE,FT,Machine Learning Engineer,176100,US,0,US,L
2023,EN,FT,Data Engineer,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,US,0,US,M
2023,EN,FT,Data Analyst,75000,US,0,US,M
2023,EN,FT,Data Analyst,70000,US,0,US,M
2023,SE,FT,Data Analyst,204500,US,0,US,M
2023,SE,FT,Data Analyst,138900,US,0,US,M
2023,SE,FT,Data Scientist,195000,US,0,US,M
2023,SE,FT,Data Scientist,160000,US,0,US,M
2023,SE,FT,Analytics Engineer,230000,US,0,US,M
2023,SE,FT,Analytics Engineer,143200,US,0,US,M
2023,SE,FT,Data Engineer,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,US,0,US,M
2023,SE,FT,Data Analyst,168400,US,0,US,M
2023,SE,FT,Data Analyst,105200,US,0,US,M
2023,SE,FT,Applied Scientist,309400,US,0,US,L
2023,SE,FT,Applied Scientist,159100,US,0,US,L
2023,SE,FT,Machine Learning Engineer,190000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,US,0,US,M
2023,MI,FT,Data Engineer,162500,US,0,US,M
2023,MI,FT,Data Engineer,130000,US,0,US,M
2023,SE,FT,Data Engineer,145000,US,0,US,M
2023,SE,FT,Data Engineer,120000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,US,0,US,L
2023,SE,FT,Data Engineer,241000,US,0,US,M
2023,SE,FT,Data Engineer,155000,US,0,US,M
2023,SE,FT,Data Engineer,160000,US,0,US,M
2023,SE,FT,Data Engineer,140000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,300000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,250000,US,0,US,M
2023,SE,FT,Data Scientist,228000,US,0,US,M
2023,SE,FT,Data Scientist,186000,US,0,US,M
2023,SE,FT,Data Scientist,190000,US,0,US,M
2023,SE,FT,Data Scientist,170000,US,0,US,M
2023,MI,FT,Research Engineer,230000,US,0,US,M
2023,MI,FT,Research Engineer,200000,US,0,US,M
2023,EX,FT,Data Engineer,220000,US,0,US,M
2023,EX,FT,Data Engineer,205000,US,0,US,M
2023,MI,FT,Data Engineer,180000,US,0,US,M
2023,MI,FT,Data Engineer,130000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,215000,US,0,US,M
2023,SE,FT,Computer Vision Engineer,170000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,US,0,US,M
2023,SE,FT,Data Analyst,140000,US,0,US,M
2023,SE,FT,Data Analyst,120000,US,0,US,M
2023,SE,FT,Data Engineer,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,US,0,US,M
2023,SE,FT,Data Engineer,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,US,0,US,M
2023,SE,FT,Data Engineer,185000,US,0,US,M
2023,SE,FT,Data Engineer,140000,US,0,US,M
2023,EX,FT,Head of Data,329500,US,0,US,M
2023,EX,FT,Head of Data,269600,US,0,US,M
2023,SE,FT,Data Quality Analyst,100000,US,0,US,M
2023,SE,FT,Data Quality Analyst,80000,US,0,US,M
2023,SE,FT,Data Scientist,250000,US,0,US,M
2023,SE,FT,Data Scientist,162500,US,0,US,M
2023,SE,FT,Data Engineer,145000,US,0,US,M
2023,SE,FT,Data Engineer,100000,US,0,US,M
2023,EX,FT,Data Engineer,145000,US,0,US,M
2023,EX,FT,Data Engineer,115000,US,0,US,M
2023,SE,FT,Data Scientist,203500,US,0,US,M
2023,SE,FT,Data Scientist,152000,US,0,US,M
2023,SE,FT,Data Scientist,239000,US,0,US,L
2023,SE,FT,Data Scientist,122900,US,0,US,L
2023,SE,FT,Data Scientist,237000,US,0,US,M
2023,SE,FT,Data Scientist,145000,US,0,US,M
2023,SE,FT,Data Science Manager,191765,US,0,US,M
2023,SE,FT,Data Science Manager,134236,US,0,US,M
2023,EN,FT,Data Engineer,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,US,0,US,M
2023,SE,FT,Data Analyst,135000,US,0,US,M
2023,SE,FT,Data Analyst,105500,US,0,US,M
2023,SE,FT,Research Engineer,293000,US,0,US,M
2023,SE,FT,Research Engineer,185000,US,0,US,M
2023,SE,FT,Data Analyst,80000,US,0,US,M
2023,SE,FT,Data Analyst,70000,US,0,US,M
2023,SE,FT,Data Analyst,200000,US,0,US,M
2023,SE,FT,Data Analyst,148500,US,0,US,M
2023,SE,FT,Data Engineer,240500,US,0,US,L
2023,SE,FT,Data Engineer,123700,US,0,US,L
2023,SE,FT,Applied Scientist,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,US,0,US,L
2023,EX,FT,Data Engineer,175000,US,0,US,M
2023,EX,FT,Data Engineer,110000,US,0,US,M
2023,SE,FT,Applied Scientist,260000,US,0,US,L
2023,SE,FT,Applied Scientist,136000,US,0,US,L
2023,SE,FT,Data Scientist,195000,US,0,US,M
2023,SE,FT,Data Scientist,160000,US,0,US,M
2023,SE,FT,Data Scientist,170000,US,0,US,M
2023,SE,FT,Data Scientist,135000,US,0,US,M
2023,SE,FT,Data Scientist,199000,US,0,US,M
2023,SE,FT,Data Scientist,162000,US,0,US,M
2023,SE,FT,Applied Scientist,222200,US,0,US,L
2023,SE,FT,Applied Scientist,136000,US,0,US,L
2023,SE,FT,Data Analyst,187000,US,0,US,M
2023,SE,FT,Data Analyst,128000,US,0,US,M
2023,SE,FT,Research Scientist,210000,US,0,US,M
2023,SE,FT,Research Scientist,136000,US,0,US,M
2023,SE,FT,Data Engineer,179000,US,0,US,M
2023,SE,FT,Data Engineer,109000,US,0,US,M
2023,SE,FT,Data Scientist,245000,US,0,US,M
2023,SE,FT,Data Scientist,180000,US,0,US,M
2023,SE,FT,Data Manager,198800,US,0,US,M
2023,SE,FT,Data Manager,105200,US,0,US,M
2023,SE,FT,Data Scientist,210000,US,0,US,M
2023,SE,FT,Data Scientist,155000,US,0,US,M
2023,SE,FT,Data Scientist,165000,US,0,US,M
2023,SE,FT,Data Scientist,140000,US,0,US,M
2023,SE,FT,Data Analyst,139000,US,0,US,M
2023,SE,FT,Data Analyst,106000,US,0,US,M
2023,SE,FT,Data Architect,250500,US,0,US,M
2023,SE,FT,Data Architect,159500,US,0,US,M
2023,SE,FT,Data Engineer,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,US,0,US,M
2023,SE,FT,Data Analyst,140000,US,0,US,M
2023,SE,FT,Data Analyst,120000,US,0,US,M
2023,EN,FT,Data Engineer,85000,US,0,US,M
2023,EN,FT,Data Engineer,65000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,257000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,147000,US,0,US,M
2023,EN,FT,Applied Scientist,213660,US,0,US,L
2023,EN,FT,Applied Scientist,130760,US,0,US,L
2023,SE,FT,Data Engineer,221000,US,0,US,M
2023,SE,FT,Data Engineer,147000,US,0,US,M
